id,channel,io,value,datetime
7288736,1,1,18.96166,2024-01-11 17:49:49.000000
7288737,1,0,31.59722,2024-01-11 17:48:49.000000
7288738,1,0,31.58444,2024-01-11 17:49:49.000000
7288739,0,1,18.85389,2024-01-11 17:50:49.000000
7288740,0,1,18.74333,2024-01-11 17:51:49.000000
7288741,0,0,33.80666,2024-01-11 17:50:49.000000
7288742,0,0,33.61778,2024-01-11 17:51:49.000000
7288743,1,1,19.11833,2024-01-11 17:50:49.000000
7288744,1,1,18.99,2024-01-11 17:51:49.000000
7288745,1,0,31.80111,2024-01-11 17:50:49.000000
7288746,1,0,31.615,2024-01-11 17:51:49.000000
7288747,0,1,18.82278,2024-01-11 17:53:49.000000
7288748,0,0,33.845,2024-01-11 17:53:49.000000
7288749,1,1,19.04889,2024-01-11 17:53:49.000000
7288750,1,0,31.78833,2024-01-11 17:53:49.000000
7288751,0,1,18.65833,2024-01-11 17:54:49.000000
7288752,0,1,18.69444,2024-01-11 17:55:49.000000
7288753,0,1,18.81778,2024-01-11 17:56:49.000000
7288754,0,0,33.57667,2024-01-11 17:54:49.000000
7288755,0,0,33.38277,2024-01-11 17:55:49.000000
7288756,0,0,33.70333,2024-01-11 17:56:49.000000
7288757,1,1,18.87667,2024-01-11 17:54:49.000000
7288758,1,1,18.89222,2024-01-11 17:55:49.000000
7288759,1,1,19.08778,2024-01-11 17:56:49.000000
7288760,1,0,31.51167,2024-01-11 17:54:49.000000
7288761,1,0,31.45,2024-01-11 17:55:49.000000
7288762,1,0,31.68222,2024-01-11 17:56:49.000000
7288763,0,1,18.69166,2024-01-11 17:57:49.000000
7288764,0,0,32.92,2024-01-11 17:57:49.000000
7288765,1,1,18.96445,2024-01-11 17:57:49.000000
7288766,1,0,31.00555,2024-01-11 17:57:49.000000
7288767,0,1,18.90278,2024-01-11 17:58:49.000000
7288768,0,1,18.70222,2024-01-11 17:59:49.000000
7288769,0,1,18.72277,2024-01-11 18:00:49.000000
7288770,0,0,34.22778,2024-01-11 17:58:49.000000
7288771,0,0,33.24556,2024-01-11 17:59:49.000000
7288772,0,0,33.54055,2024-01-11 18:00:49.000000
7288773,1,1,19.11833,2024-01-11 17:58:49.000000
7288774,1,1,18.94611,2024-01-11 17:59:49.000000
7288775,1,1,18.97444,2024-01-11 18:00:49.000000
7288776,1,0,32.00555,2024-01-11 17:58:49.000000
7288777,1,0,31.31056,2024-01-11 17:59:49.000000
7288778,1,0,31.55056,2024-01-11 18:00:49.000000
7288779,0,1,18.76889,2024-01-11 18:01:49.000000
7288780,0,0,33.71333,2024-01-11 18:01:49.000000
7288781,1,1,18.995,2024-01-11 18:01:49.000000
7288782,1,0,31.59222,2024-01-11 18:01:49.000000
7288783,0,1,18.58389,2024-01-11 18:02:49.000000
7288784,0,1,19.00777,2024-01-11 18:03:49.000000
7288785,0,1,18.90778,2024-01-11 18:04:49.000000
7288786,0,0,33.55833,2024-01-11 18:02:49.000000
7288787,0,0,33.37,2024-01-11 18:03:49.000000
7288788,0,0,33.79611,2024-01-11 18:04:49.000000
7288789,1,1,18.80222,2024-01-11 18:02:49.000000
7288790,1,1,19.21889,2024-01-11 18:03:49.000000
7288791,1,1,19.12111,2024-01-11 18:04:49.000000
7288792,1,0,31.49889,2024-01-11 18:02:49.000000
7288793,1,0,31.46,2024-01-11 18:03:49.000000
7288794,1,0,31.81666,2024-01-11 18:04:49.000000
7288795,0,1,18.71778,2024-01-11 18:05:49.000000
7288796,0,0,33.43167,2024-01-11 18:05:49.000000
7288797,1,1,18.98222,2024-01-11 18:05:49.000000
7288798,1,0,31.43722,2024-01-11 18:05:49.000000
7288799,0,1,18.69944,2024-01-11 18:06:49.000000
7288800,0,1,18.94111,2024-01-11 18:07:49.000000
7288801,0,1,18.66611,2024-01-11 18:08:49.000000
7288802,0,0,33.16555,2024-01-11 18:06:49.000000
7288803,0,0,33.66167,2024-01-11 18:07:49.000000
7288804,0,0,33.57111,2024-01-11 18:08:49.000000
7288805,1,1,18.93833,2024-01-11 18:06:49.000000
7288806,1,1,19.14444,2024-01-11 18:07:49.000000
7288807,1,1,18.93111,2024-01-11 18:08:49.000000
7288808,1,0,31.17333,2024-01-11 18:06:49.000000
7288809,1,0,31.68222,2024-01-11 18:07:49.000000
7288810,1,0,31.55833,2024-01-11 18:08:49.000000
7288811,0,1,18.625,2024-01-11 18:09:49.000000
7288812,0,0,33.20945,2024-01-11 18:09:49.000000
7288813,1,1,18.87167,2024-01-11 18:09:49.000000
7288814,1,0,31.25889,2024-01-11 18:09:49.000000
7288815,0,1,18.82278,2024-01-11 18:10:49.000000
7288816,0,1,18.89222,2024-01-11 18:11:49.000000
7288817,0,1,18.81778,2024-01-11 18:12:49.000000
7288818,0,0,32.87389,2024-01-11 18:10:49.000000
7288819,0,0,33.71333,2024-01-11 18:11:49.000000
7288820,0,0,33.41611,2024-01-11 18:12:49.000000
7288821,1,1,19.06722,2024-01-11 18:10:49.000000
7288822,1,1,19.11333,2024-01-11 18:11:49.000000
7288823,1,1,18.995,2024-01-11 18:12:49.000000
7288824,1,0,31.00555,2024-01-11 18:10:49.000000
7288825,1,0,31.83722,2024-01-11 18:11:49.000000
7288826,1,0,31.44444,2024-01-11 18:12:49.000000
7288827,0,1,18.73833,2024-01-11 18:13:49.000000
7288828,0,0,33.31055,2024-01-11 18:13:49.000000
7288829,1,1,18.97444,2024-01-11 18:13:49.000000
7288830,1,0,31.39556,2024-01-11 18:13:49.000000
7288831,0,1,18.78944,2024-01-11 18:14:49.000000
7288832,0,1,18.67611,2024-01-11 18:15:49.000000
7288833,0,1,18.72778,2024-01-11 18:16:49.000000
7288834,0,0,33.76,2024-01-11 18:14:49.000000
7288835,0,0,33.47555,2024-01-11 18:15:49.000000
7288836,0,0,33.42389,2024-01-11 18:16:49.000000
7288837,1,1,19.01833,2024-01-11 18:14:49.000000
7288838,1,1,18.90778,2024-01-11 18:15:49.000000
7288839,1,1,18.95889,2024-01-11 18:16:49.000000
7288840,1,0,31.79611,2024-01-11 18:14:49.000000
7288841,1,0,31.48111,2024-01-11 18:15:49.000000
7288842,1,0,31.41389,2024-01-11 18:16:49.000000
7288843,0,1,18.75333,2024-01-11 18:17:49.000000
7288844,0,0,33.61501,2024-01-11 18:17:49.000000
7288845,1,1,18.97222,2024-01-11 18:17:49.000000
7288846,1,0,31.65389,2024-01-11 18:17:49.000000
7288847,0,1,18.54278,2024-01-11 18:18:49.000000
7288848,0,1,18.78167,2024-01-11 18:19:49.000000
7288849,0,1,18.77666,2024-01-11 18:20:49.000000
7288850,0,0,33.06222,2024-01-11 18:18:49.000000
7288851,0,0,33.34889,2024-01-11 18:19:49.000000
7288852,0,0,33.40334,2024-01-11 18:20:49.000000
7288853,1,1,18.81778,2024-01-11 18:18:49.000000
7288854,1,1,18.97944,2024-01-11 18:19:49.000000
7288855,1,1,19.04889,2024-01-11 18:20:49.000000
7288856,1,0,31.12944,2024-01-11 18:18:49.000000
7288857,1,0,31.39278,2024-01-11 18:19:49.000000
7288858,1,0,31.47056,2024-01-11 18:20:49.000000
7288859,0,1,18.84834,2024-01-11 18:21:49.000000
7288860,0,0,33.36722,2024-01-11 18:21:49.000000
7288861,1,1,19.05667,2024-01-11 18:21:49.000000
7288862,1,0,31.39278,2024-01-11 18:21:49.000000
7288863,0,1,19.05444,2024-01-11 18:22:49.000000
7288864,0,1,19.16222,2024-01-11 18:23:49.000000
7288865,0,1,19.19333,2024-01-11 18:24:49.000000
7288866,0,0,33.45,2024-01-11 18:22:49.000000
7288867,0,0,33.64889,2024-01-11 18:23:49.000000
7288868,0,0,33.68,2024-01-11 18:24:49.000000
7288869,1,1,19.24944,2024-01-11 18:22:49.000000
7288870,1,1,19.40111,2024-01-11 18:23:49.000000
7288871,1,1,19.41945,2024-01-11 18:24:49.000000
7288872,1,0,31.50389,2024-01-11 18:22:49.000000
7288873,1,0,31.72611,2024-01-11 18:23:49.000000
7288874,1,0,31.72889,2024-01-11 18:24:49.000000
7288875,0,1,19.265,2024-01-11 18:25:49.000000
7288876,0,0,33.71111,2024-01-11 18:25:49.000000
7288877,1,1,19.44778,2024-01-11 18:25:49.000000
7288878,1,0,31.74167,2024-01-11 18:25:49.000000
7288879,0,1,19.22111,2024-01-11 18:26:49.000000
7288880,0,1,19.25222,2024-01-11 18:27:49.000000
7288881,0,1,19.23944,2024-01-11 18:28:49.000000
7288882,0,0,33.88889,2024-01-11 18:26:49.000000
7288883,0,0,33.80111,2024-01-11 18:27:49.000000
7288884,0,0,33.72889,2024-01-11 18:28:49.000000
7288885,1,1,19.47833,2024-01-11 18:26:49.000000
7288886,1,1,19.51167,2024-01-11 18:27:49.000000
7288887,1,1,19.45278,2024-01-11 18:28:49.000000
7288888,1,0,31.90445,2024-01-11 18:26:49.000000
7288889,1,0,31.85833,2024-01-11 18:27:49.000000
7288890,1,0,31.81444,2024-01-11 18:28:49.000000
7288891,0,1,19.23167,2024-01-11 18:29:49.000000
7288892,0,0,33.71889,2024-01-11 18:29:49.000000
7288893,1,1,19.46556,2024-01-11 18:29:49.000000
7288894,1,0,31.79889,2024-01-11 18:29:49.000000
7288895,0,1,19.11333,2024-01-11 18:30:49.000000
7288896,0,1,19.12111,2024-01-11 18:31:49.000000
7288897,0,1,19.64556,2024-01-11 18:32:49.000000
7288898,0,0,33.84,2024-01-11 18:30:49.000000
7288899,0,0,33.64111,2024-01-11 18:31:49.000000
7288900,0,0,34.07777,2024-01-11 18:32:49.000000
7288901,1,1,19.39611,2024-01-11 18:30:49.000000
7288902,1,1,19.35778,2024-01-11 18:31:49.000000
7288903,1,1,19.83333,2024-01-11 18:32:49.000000
7288904,1,0,31.79333,2024-01-11 18:30:49.000000
7288905,1,0,31.65667,2024-01-11 18:31:49.000000
7288906,1,0,32.14,2024-01-11 18:32:49.000000
7288907,0,1,19.84111,2024-01-11 18:33:49.000000
7288908,0,0,34.42944,2024-01-11 18:33:49.000000
7288909,1,1,20.07,2024-01-11 18:33:49.000000
7288910,1,0,32.455,2024-01-11 18:33:49.000000
7288911,0,1,19.65056,2024-01-11 18:34:49.000000
7288912,0,1,19.59167,2024-01-11 18:35:49.000000
7288913,0,1,19.67389,2024-01-11 18:36:49.000000
7288914,0,0,34.16555,2024-01-11 18:34:49.000000
7288915,0,0,34.15,2024-01-11 18:35:49.000000
7288916,0,0,34.16555,2024-01-11 18:36:49.000000
7288917,1,1,19.89222,2024-01-11 18:34:49.000000
7288918,1,1,19.85611,2024-01-11 18:35:49.000000
7288919,1,1,19.905,2024-01-11 18:36:49.000000
7288920,1,0,32.21222,2024-01-11 18:34:49.000000
7288921,1,0,32.215,2024-01-11 18:35:49.000000
7288922,1,0,32.18389,2024-01-11 18:36:49.000000
7288923,0,1,19.50167,2024-01-11 18:37:49.000000
7288924,0,0,34.19389,2024-01-11 18:37:49.000000
7288925,1,1,19.73833,2024-01-11 18:37:49.000000
7288926,1,0,32.20167,2024-01-11 18:37:49.000000
7288927,0,1,19.39611,2024-01-11 18:38:49.000000
7288928,0,1,19.30389,2024-01-11 18:39:49.000000
7288929,0,1,19.33167,2024-01-11 18:40:49.000000
7288930,0,0,34.02611,2024-01-11 18:38:49.000000
7288931,0,0,34.04667,2024-01-11 18:39:49.000000
7288932,0,0,33.87889,2024-01-11 18:40:49.000000
7288933,1,1,19.65333,2024-01-11 18:38:49.000000
7288934,1,1,19.62,2024-01-11 18:39:49.000000
7288935,1,1,19.58111,2024-01-11 18:40:49.000000
7288936,1,0,32.09056,2024-01-11 18:38:49.000000
7288937,1,0,32.03667,2024-01-11 18:39:49.000000
7288938,1,0,31.94333,2024-01-11 18:40:49.000000
7288939,0,1,19.29611,2024-01-11 18:41:49.000000
7288940,0,1,19.355,2024-01-11 18:42:49.000000
7288941,0,0,33.55333,2024-01-11 18:41:49.000000
7288942,0,0,34.40611,2024-01-11 18:42:49.000000
7288943,1,1,19.52444,2024-01-11 18:41:49.000000
7288944,1,1,19.59389,2024-01-11 18:42:49.000000
7288945,1,0,31.68778,2024-01-11 18:41:49.000000
7288946,1,0,32.34889,2024-01-11 18:42:49.000000
7288947,0,1,18.985,2024-01-11 18:43:49.000000
7288948,0,1,19.17777,2024-01-11 18:44:49.000000
7288949,0,0,33.70555,2024-01-11 18:43:49.000000
7288950,0,0,33.59222,2024-01-11 18:44:49.000000
7288951,1,1,19.32444,2024-01-11 18:43:49.000000
7288952,1,1,19.46833,2024-01-11 18:44:49.000000
7288953,1,0,31.755,2024-01-11 18:43:49.000000
7288954,1,0,31.67722,2024-01-11 18:44:49.000000
7288955,0,1,19.25222,2024-01-11 18:45:49.000000
7288956,0,1,18.98222,2024-01-11 18:46:49.000000
7288957,0,0,33.92778,2024-01-11 18:45:49.000000
7288958,0,0,33.60778,2024-01-11 18:46:49.000000
7288959,1,1,19.48889,2024-01-11 18:45:49.000000
7288960,1,1,19.27778,2024-01-11 18:46:49.000000
7288961,1,0,31.93056,2024-01-11 18:45:49.000000
7288962,1,0,31.60222,2024-01-11 18:46:49.000000
7288963,0,1,19.075,2024-01-11 18:47:49.000000
7288964,0,1,19.11833,2024-01-11 18:48:49.000000
7288965,0,0,33.57889,2024-01-11 18:47:49.000000
7288966,0,0,33.62056,2024-01-11 18:48:49.000000
7288967,1,1,19.34222,2024-01-11 18:47:49.000000
7288968,1,1,19.33944,2024-01-11 18:48:49.000000
7288969,1,0,31.61,2024-01-11 18:47:49.000000
7288970,1,0,31.63833,2024-01-11 18:48:49.000000
7288971,0,1,18.95889,2024-01-11 18:49:49.000000
7288972,0,1,18.94111,2024-01-11 18:50:49.000000
7288973,0,0,33.49889,2024-01-11 18:49:49.000000
7288974,0,0,33.43167,2024-01-11 18:50:49.000000
7288975,1,1,19.22889,2024-01-11 18:49:49.000000
7288976,1,1,19.16222,2024-01-11 18:50:49.000000
7288977,1,0,31.60222,2024-01-11 18:49:49.000000
7288978,1,0,31.48889,2024-01-11 18:50:49.000000
7288979,0,1,19.05667,2024-01-11 18:51:49.000000
7288980,0,1,19.0,2024-01-11 18:52:49.000000
7288981,0,0,33.41111,2024-01-11 18:51:49.000000
7288982,0,0,33.55833,2024-01-11 18:52:49.000000
7288983,1,1,19.30611,2024-01-11 18:51:49.000000
7288984,1,1,19.23667,2024-01-11 18:52:49.000000
7288985,1,0,31.47834,2024-01-11 18:51:49.000000
7288986,1,0,31.57889,2024-01-11 18:52:49.000000
7288987,0,1,18.83833,2024-01-11 18:53:49.000000
7288988,0,1,18.85111,2024-01-11 18:54:49.000000
7288989,0,0,33.49889,2024-01-11 18:53:49.000000
7288990,0,0,33.38277,2024-01-11 18:54:49.000000
7288991,1,1,19.11056,2024-01-11 18:53:49.000000
7288992,1,1,19.06222,2024-01-11 18:54:49.000000
7288993,1,0,31.43722,2024-01-11 18:53:49.000000
7288994,1,0,31.40833,2024-01-11 18:54:49.000000
7288995,0,1,18.85889,2024-01-11 18:55:49.000000
7288996,0,1,18.82278,2024-01-11 18:56:49.000000
7288997,0,0,33.47056,2024-01-11 18:55:49.000000
7288998,0,0,33.40056,2024-01-11 18:56:49.000000
7288999,1,1,19.08,2024-01-11 18:55:49.000000
7289000,1,1,19.08778,2024-01-11 18:56:49.000000
7289001,1,0,31.53,2024-01-11 18:55:49.000000
7289002,1,0,31.41111,2024-01-11 18:56:49.000000
7289003,0,1,18.74056,2024-01-11 18:57:49.000000
7289004,0,1,18.81,2024-01-11 18:58:49.000000
7289005,0,0,33.24833,2024-01-11 18:57:49.000000
7289006,0,0,33.41611,2024-01-11 18:58:49.000000
7289007,1,1,19.06445,2024-01-11 18:57:49.000000
7289008,1,1,19.11833,2024-01-11 18:58:49.000000
7289009,1,0,31.33889,2024-01-11 18:57:49.000000
7289010,1,0,31.40056,2024-01-11 18:58:49.000000
7289011,0,1,18.83055,2024-01-11 18:59:49.000000
7289012,0,1,18.84611,2024-01-11 19:00:49.000000
7289013,0,0,33.3,2024-01-11 18:59:49.000000
7289014,0,0,33.28166,2024-01-11 19:00:49.000000
7289015,1,1,19.08,2024-01-11 18:59:49.000000
7289016,1,1,19.09,2024-01-11 19:00:49.000000
7289017,1,0,31.34889,2024-01-11 18:59:49.000000
7289018,1,0,31.36222,2024-01-11 19:00:49.000000
7289019,0,1,18.85889,2024-01-11 19:01:49.000000
7289020,0,1,18.77389,2024-01-11 19:02:49.000000
7289021,0,0,33.36222,2024-01-11 19:01:49.000000
7289022,0,0,33.21722,2024-01-11 19:02:49.000000
7289023,1,1,19.09,2024-01-11 19:01:49.000000
7289024,1,1,18.99277,2024-01-11 19:02:49.000000
7289025,1,0,31.44222,2024-01-11 19:01:49.000000
7289026,1,0,31.26667,2024-01-11 19:02:49.000000
7289027,0,1,18.81,2024-01-11 19:03:49.000000
7289028,0,1,18.81,2024-01-11 19:04:49.000000
7289029,0,0,33.19667,2024-01-11 19:03:49.000000
7289030,0,0,33.34666,2024-01-11 19:04:49.000000
7289031,1,1,19.03611,2024-01-11 19:03:49.000000
7289032,1,1,19.09556,2024-01-11 19:04:49.000000
7289033,1,0,31.31833,2024-01-11 19:03:49.000000
7289034,1,0,31.49667,2024-01-11 19:04:49.000000
7289035,0,1,18.77945,2024-01-11 19:05:49.000000
7289036,0,1,18.77945,2024-01-11 19:06:49.000000
7289037,0,0,33.19167,2024-01-11 19:05:49.000000
7289038,0,0,33.18611,2024-01-11 19:06:49.000000
7289039,1,1,18.99778,2024-01-11 19:05:49.000000
7289040,1,1,18.96944,2024-01-11 19:06:49.000000
7289041,1,0,31.27945,2024-01-11 19:05:49.000000
7289042,1,0,31.26111,2024-01-11 19:06:49.000000
7289043,0,1,18.79222,2024-01-11 19:07:49.000000
7289044,0,1,18.78667,2024-01-11 19:08:49.000000
7289045,0,1,18.71222,2024-01-11 19:09:49.000000
7289046,0,0,33.13722,2024-01-11 19:07:49.000000
7289047,0,0,33.33889,2024-01-11 19:08:49.000000
7289048,0,0,33.24333,2024-01-11 19:09:49.000000
7289049,1,1,18.995,2024-01-11 19:07:49.000000
7289050,1,1,18.985,2024-01-11 19:08:49.000000
7289051,1,1,18.90778,2024-01-11 19:09:49.000000
7289052,1,0,31.225,2024-01-11 19:07:49.000000
7289053,1,0,31.40056,2024-01-11 19:08:49.000000
7289054,1,0,31.34389,2024-01-11 19:09:49.000000
7289055,0,1,18.66889,2024-01-11 19:10:49.000000
7289056,0,0,33.065,2024-01-11 19:10:49.000000
7289057,1,1,18.89722,2024-01-11 19:10:49.000000
7289058,1,0,31.11111,2024-01-11 19:10:49.000000
7289059,0,1,18.75889,2024-01-11 19:11:49.000000
7289060,0,1,18.72,2024-01-11 19:12:49.000000
7289061,0,1,18.67111,2024-01-11 19:13:49.000000
7289062,0,0,33.17833,2024-01-11 19:11:49.000000
7289063,0,0,33.225,2024-01-11 19:12:49.000000
7289064,0,0,33.07,2024-01-11 19:13:49.000000
7289065,1,1,18.96944,2024-01-11 19:11:49.000000
7289066,1,1,18.94889,2024-01-11 19:12:49.000000
7289067,1,1,18.90778,2024-01-11 19:13:49.000000
7289068,1,0,31.22222,2024-01-11 19:11:49.000000
7289069,1,0,31.31056,2024-01-11 19:12:49.000000
7289070,1,0,31.16333,2024-01-11 19:13:49.000000
7289071,0,1,18.64278,2024-01-11 19:14:49.000000
7289072,0,0,33.11889,2024-01-11 19:14:49.000000
7289073,1,1,18.89722,2024-01-11 19:14:49.000000
7289074,1,0,31.17611,2024-01-11 19:14:49.000000
7289075,0,1,18.71,2024-01-11 19:15:49.000000
7289076,0,1,18.65055,2024-01-11 19:16:49.000000
7289077,0,1,18.70722,2024-01-11 19:17:49.000000
7289078,0,0,33.09333,2024-01-11 19:15:49.000000
7289079,0,0,33.06222,2024-01-11 19:16:49.000000
7289080,0,0,33.19945,2024-01-11 19:17:49.000000
7289081,1,1,18.91278,2024-01-11 19:15:49.000000
7289082,1,1,18.86944,2024-01-11 19:16:49.000000
7289083,1,1,18.96166,2024-01-11 19:17:49.000000
7289084,1,0,31.18611,2024-01-11 19:15:49.000000
7289085,1,0,31.16055,2024-01-11 19:16:49.000000
7289086,1,0,31.28444,2024-01-11 19:17:49.000000
7289087,0,1,18.62222,2024-01-11 19:18:49.000000
7289088,0,0,33.01334,2024-01-11 19:18:49.000000
7289089,1,1,18.895,2024-01-11 19:18:49.000000
7289090,1,0,31.10111,2024-01-11 19:18:49.000000
7289091,0,1,18.59167,2024-01-11 19:19:49.000000
7289092,0,1,18.69166,2024-01-11 19:20:49.000000
7289093,0,1,18.725,2024-01-11 19:21:49.000000
7289094,0,0,33.03667,2024-01-11 19:19:49.000000
7289095,0,0,32.99001,2024-01-11 19:20:49.000000
7289096,0,0,33.145,2024-01-11 19:21:49.000000
7289097,1,1,18.84333,2024-01-11 19:19:49.000000
7289098,1,1,18.88444,2024-01-11 19:20:49.000000
7289099,1,1,18.89722,2024-01-11 19:21:49.000000
7289100,1,0,31.14778,2024-01-11 19:19:49.000000
7289101,1,0,31.03389,2024-01-11 19:20:49.000000
7289102,1,0,31.24056,2024-01-11 19:21:49.000000
7289103,0,1,18.71222,2024-01-11 19:22:49.000000
7289104,0,0,32.90444,2024-01-11 19:22:49.000000
7289105,1,1,18.94389,2024-01-11 19:22:49.000000
7289106,1,0,31.01833,2024-01-11 19:22:49.000000
7289107,0,1,18.73055,2024-01-11 19:23:49.000000
7289108,0,1,18.65556,2024-01-11 19:24:49.000000
7289109,0,1,18.69444,2024-01-11 19:25:49.000000
7289110,0,0,33.18111,2024-01-11 19:23:49.000000
7289111,0,0,33.09611,2024-01-11 19:24:49.000000
7289112,0,0,33.075,2024-01-11 19:25:49.000000
7289113,1,1,18.97444,2024-01-11 19:23:49.000000
7289114,1,1,18.87167,2024-01-11 19:24:49.000000
7289115,1,1,18.91555,2024-01-11 19:25:49.000000
7289116,1,0,31.22,2024-01-11 19:23:49.000000
7289117,1,0,31.19166,2024-01-11 19:24:49.000000
7289118,1,0,31.17611,2024-01-11 19:25:49.000000
7289119,0,1,18.70444,2024-01-11 19:26:49.000000
7289120,0,0,33.12444,2024-01-11 19:26:49.000000
7289121,1,1,18.92556,2024-01-11 19:26:49.000000
7289122,1,0,31.18889,2024-01-11 19:26:49.000000
7289123,0,1,18.67389,2024-01-11 19:27:49.000000
7289124,0,1,18.64833,2024-01-11 19:28:49.000000
7289125,0,1,18.72277,2024-01-11 19:29:49.000000
7289126,0,0,33.05722,2024-01-11 19:27:49.000000
7289127,0,0,33.05444,2024-01-11 19:28:49.000000
7289128,0,0,33.10889,2024-01-11 19:29:49.000000
7289129,1,1,18.90778,2024-01-11 19:27:49.000000
7289130,1,1,18.86166,2024-01-11 19:28:49.000000
7289131,1,1,18.92556,2024-01-11 19:29:49.000000
7289132,1,0,31.18389,2024-01-11 19:27:49.000000
7289133,1,0,31.10889,2024-01-11 19:28:49.000000
7289134,1,0,31.13222,2024-01-11 19:29:49.000000
7289135,0,1,18.74833,2024-01-11 19:30:49.000000
7289136,0,0,33.14,2024-01-11 19:30:49.000000
7289137,1,1,18.93611,2024-01-11 19:30:49.000000
7289138,1,0,31.22222,2024-01-11 19:30:49.000000
7289139,0,1,18.58667,2024-01-11 19:31:49.000000
7289140,0,0,33.0,2024-01-11 19:31:49.000000
7289141,1,1,18.80722,2024-01-11 19:31:49.000000
7289142,1,0,31.08056,2024-01-11 19:31:49.000000
7289143,0,1,18.65556,2024-01-11 19:32:49.000000
7289144,0,1,18.66611,2024-01-11 19:33:49.000000
7289145,0,1,18.635,2024-01-11 19:34:49.000000
7289146,0,0,32.97945,2024-01-11 19:32:49.000000
7289147,0,0,33.05223,2024-01-11 19:33:49.000000
7289148,0,0,33.09333,2024-01-11 19:34:49.000000
7289149,1,1,18.90278,2024-01-11 19:32:49.000000
7289150,1,1,18.85611,2024-01-11 19:33:49.000000
7289151,1,1,18.83833,2024-01-11 19:34:49.000000
7289152,1,0,31.04667,2024-01-11 19:32:49.000000
7289153,1,0,31.13722,2024-01-11 19:33:49.000000
7289154,1,0,31.13222,2024-01-11 19:34:49.000000
7289155,0,1,18.58889,2024-01-11 19:35:49.000000
7289156,0,0,32.90444,2024-01-11 19:35:49.000000
7289157,1,1,18.76889,2024-01-11 19:35:49.000000
7289158,1,0,30.99278,2024-01-11 19:35:49.000000
7289159,0,1,18.64278,2024-01-11 19:36:49.000000
7289160,0,1,18.58389,2024-01-11 19:37:49.000000
7289161,0,1,18.56333,2024-01-11 19:38:49.000000
7289162,0,0,32.93834,2024-01-11 19:36:49.000000
7289163,0,0,33.04167,2024-01-11 19:37:49.000000
7289164,0,0,32.87389,2024-01-11 19:38:49.000000
7289165,1,1,18.87444,2024-01-11 19:36:49.000000
7289166,1,1,18.81278,2024-01-11 19:37:49.000000
7289167,1,1,18.81778,2024-01-11 19:38:49.000000
7289168,1,0,30.97944,2024-01-11 19:36:49.000000
7289169,1,0,31.14778,2024-01-11 19:37:49.000000
7289170,1,0,30.99778,2024-01-11 19:38:49.000000
7289171,0,1,18.66333,2024-01-11 19:39:49.000000
7289172,0,1,18.58111,2024-01-11 19:40:49.000000
7289173,0,0,32.96666,2024-01-11 19:39:49.000000
7289174,0,0,32.98222,2024-01-11 19:40:49.000000
7289175,1,1,18.87667,2024-01-11 19:39:49.000000
7289176,1,1,18.81778,2024-01-11 19:40:49.000000
7289177,1,0,31.04945,2024-01-11 19:39:49.000000
7289178,1,0,31.03389,2024-01-11 19:40:49.000000
7289179,0,1,18.55833,2024-01-11 19:41:49.000000
7289180,0,1,18.59667,2024-01-11 19:42:49.000000
7289181,0,0,32.89167,2024-01-11 19:41:49.000000
7289182,0,0,32.95889,2024-01-11 19:42:49.000000
7289183,1,1,18.77167,2024-01-11 19:41:49.000000
7289184,1,1,18.81278,2024-01-11 19:42:49.000000
7289185,1,0,30.98722,2024-01-11 19:41:49.000000
7289186,1,0,31.03889,2024-01-11 19:42:49.000000
7289187,0,1,18.57611,2024-01-11 19:43:49.000000
7289188,0,1,18.54,2024-01-11 19:44:49.000000
7289189,0,0,32.995,2024-01-11 19:43:49.000000
7289190,0,0,33.02333,2024-01-11 19:44:49.000000
7289191,1,1,18.79222,2024-01-11 19:43:49.000000
7289192,1,1,18.805,2024-01-11 19:44:49.000000
7289193,1,0,31.09611,2024-01-11 19:43:49.000000
7289194,1,0,31.03111,2024-01-11 19:44:49.000000
7289195,0,1,18.53222,2024-01-11 19:45:49.000000
7289196,0,1,18.62222,2024-01-11 19:46:49.000000
7289197,0,0,32.87889,2024-01-11 19:45:49.000000
7289198,0,0,33.16333,2024-01-11 19:46:49.000000
7289199,1,1,18.77389,2024-01-11 19:45:49.000000
7289200,1,1,18.83333,2024-01-11 19:46:49.000000
7289201,1,0,30.96167,2024-01-11 19:45:49.000000
7289202,1,0,31.20167,2024-01-11 19:46:49.000000
7289203,0,1,18.49889,2024-01-11 19:47:49.000000
7289204,0,1,18.62,2024-01-11 19:48:49.000000
7289205,0,0,32.88389,2024-01-11 19:47:49.000000
7289206,0,0,32.89666,2024-01-11 19:48:49.000000
7289207,1,1,18.73055,2024-01-11 19:47:49.000000
7289208,1,1,18.81778,2024-01-11 19:48:49.000000
7289209,1,0,30.94833,2024-01-11 19:47:49.000000
7289210,1,0,31.01556,2024-01-11 19:48:49.000000
7289211,0,1,18.58667,2024-01-11 19:49:49.000000
7289212,0,1,18.55833,2024-01-11 19:50:49.000000
7289213,0,0,32.99001,2024-01-11 19:49:49.000000
7289214,0,0,32.93056,2024-01-11 19:50:49.000000
7289215,1,1,18.82778,2024-01-11 19:49:49.000000
7289216,1,1,18.78444,2024-01-11 19:50:49.000000
7289217,1,0,31.08833,2024-01-11 19:49:49.000000
7289218,1,0,31.04444,2024-01-11 19:50:49.000000
7289219,0,1,18.59944,2024-01-11 19:51:49.000000
