id,channel,io,value,datetime
6817477,1,1,23.44993381288496,2023-09-02 03:40:32
6817475,0,1,23.444619080480617,2023-09-02 03:40:32
6817476,0,0,23.430536099260138,2023-09-02 03:40:32
6817479,0,1,23.409404773853097,2023-09-02 03:42:32
6817480,0,0,23.383971367505588,2023-09-02 03:42:32
6817481,1,1,23.357567836571018,2023-09-02 03:42:32
6817482,1,0,23.333603941654374,2023-09-02 03:42:32
6817483,0,1,23.31506959804208,2023-09-02 03:44:32
6817484,0,0,23.30412106546995,2023-09-02 03:44:32
6817485,1,1,23.30181048474209,2023-09-02 03:44:32
6817486,1,0,23.307995644085896,2023-09-02 03:44:32
6817487,0,1,23.321438555743217,2023-09-02 03:46:32
6817488,0,0,23.340071445435186,2023-09-02 03:46:32
6817489,1,1,23.3613818268894,2023-09-02 03:46:32
6817490,1,0,23.38284901508201,2023-09-02 03:46:32
6817493,1,1,23.402356121609547,2023-09-02 03:48:32
6817494,1,0,23.41850581862136,2023-09-02 03:48:32
6817492,0,0,23.430784492216585,2023-09-02 03:48:32
6817491,0,1,23.43954555127721,2023-09-02 03:48:32
6817495,0,1,23.445814760170805,2023-09-02 03:49:32
6817496,0,0,23.45095338775138,2023-09-02 03:49:32
6817497,1,1,23.45624288828906,2023-09-02 03:49:32
6817498,1,0,23.46247230749688,2023-09-02 03:49:32
6817499,0,1,23.469612836960486,2023-09-02 03:52:32
6817500,0,0,23.476651703960798,2023-09-02 03:52:32
6817501,1,1,23.481631523762832,2023-09-02 03:52:32
6817502,1,0,23.48190552138005,2023-09-02 03:52:32
6817506,1,0,23.474579584955475,2023-09-02 03:53:32
6817505,1,1,23.457075677449687,2023-09-02 03:53:32
6817504,0,0,23.42772417398544,2023-09-02 03:53:32
6817503,0,1,23.3862803497841,2023-09-02 03:53:32
6817507,0,1,23.33426537829113,2023-09-02 03:56:32
6817508,0,0,23.27505471634349,2023-09-02 03:56:32
6817509,1,1,23.213673487811903,2023-09-02 03:56:32
6817510,1,0,23.156303785820388,2023-09-02 03:56:32
6817511,0,1,23.109555660636214,2023-09-02 03:58:32
6817512,0,0,23.0795946557168,2023-09-02 03:58:32
6817513,1,1,23.07124749255997,2023-09-02 03:58:32
6817514,1,0,23.087218778186514,2023-09-02 03:58:32
6817517,1,1,23.12754263479675,2023-09-02 04:00:32
6817518,1,0,23.18936423035085,2023-09-02 04:00:32
6817515,0,1,23.267101079891095,2023-09-02 04:00:32
6817516,0,0,23.352979556157077,2023-09-02 04:00:32
6817520,0,0,23.437887073948673,2023-09-02 04:02:32
6817521,1,1,23.512433787624474,2023-09-02 04:02:32
6817519,0,1,23.568086506979345,2023-09-02 04:02:32
6817522,1,0,23.59822600006389,2023-09-02 04:02:32
6817526,1,0,23.598987681984806,2023-09-02 04:04:32
6817525,1,1,23.569772905292677,2023-09-02 04:04:32
6817524,0,0,23.513359840378914,2023-09-02 04:04:32
6817523,0,1,23.43559419829659,2023-09-02 04:04:32
6817527,0,1,23.34469470700118,2023-09-02 04:06:32
6817528,0,0,23.250259378091872,2023-09-02 04:06:32
6817529,1,1,23.16209910383761,2023-09-02 04:06:32
6817530,1,0,23.089048947308495,2023-09-02 04:06:32
6817531,0,1,23.03791093840304,2023-09-02 04:07:32
6817532,0,0,23.01266479508466,2023-09-02 04:07:32
6817533,1,1,23.014047484607886,2023-09-02 04:07:32
6817534,1,0,23.03955402839768,2023-09-02 04:07:32
6817535,0,1,23.083856806618684,2023-09-02 04:10:32
6817536,0,0,23.139585655983442,2023-09-02 04:10:32
6817537,1,1,23.19836312961194,2023-09-02 04:10:32
6817538,1,0,23.251954864835024,2023-09-02 04:10:32
6817542,1,0,23.293379342725842,2023-09-02 04:11:32
6817541,1,1,23.31782731601882,2023-09-02 04:11:32
6817539,0,1,23.32326836266097,2023-09-02 04:11:32
6817540,0,0,23.31066631854494,2023-09-02 04:11:32
6817543,0,1,23.283779855220484,2023-09-02 04:14:32
6817544,0,0,23.24858101306147,2023-09-02 04:14:32
6817545,1,1,23.212375275840294,2023-09-02 04:14:32
6817546,1,0,23.18274551439167,2023-09-02 04:14:32
6817547,0,1,23.166464538858857,2023-09-02 04:15:32
6817548,0,0,23.168524721567884,2023-09-02 04:15:32
6817549,1,1,23.191417689452557,2023-09-02 04:15:32
6817550,1,0,23.234763912754644,2023-09-02 04:15:32
6817551,0,1,23.295344793515152,2023-09-02 04:18:32
6817552,0,0,23.367534429922717,2023-09-02 04:18:32
6817553,1,1,23.44407213282496,2023-09-02 04:18:32
6817554,1,0,23.51706812448408,2023-09-02 04:18:32
6817558,1,0,23.579100973450643,2023-09-02 04:19:32
6817557,1,1,23.62425144897489,2023-09-02 04:19:32
6817556,0,0,23.648925911524245,2023-09-02 04:19:32
6817555,0,1,23.652352052872732,2023-09-02 04:19:32
6817559,0,1,23.63667645372472,2023-09-02 04:22:32
6817560,0,0,23.606650103853372,2023-09-02 04:22:32
6817561,1,1,23.568946367340295,2023-09-02 04:22:32
6817562,1,0,23.5312075625636,2023-09-02 04:22:32
6817563,0,1,23.50095437803132,2023-09-02 04:24:32
6817564,0,0,23.484511846394852,2023-09-02 04:24:32
6817565,1,1,23.486103972096952,2023-09-02 04:24:32
6817566,1,0,23.50724620937323,2023-09-02 04:24:32
6817567,0,1,23.54652326194278,2023-09-02 04:25:32
6817568,0,0,23.59978429794459,2023-09-02 04:25:32
6817569,1,1,23.660726358805505,2023-09-02 04:25:32
6817570,1,0,23.721778907842513,2023-09-02 04:25:32
6817574,1,0,23.775157678195214,2023-09-02 04:28:32
6817573,1,1,23.813931981745593,2023-09-02 04:28:32
6817572,0,0,23.832950565372848,2023-09-02 04:28:32
6817571,0,1,23.829496474482674,2023-09-02 04:28:32
6817575,0,1,23.803586237365028,2023-09-02 04:29:32
6817576,0,0,23.75788473980421,2023-09-02 04:29:32
6817577,1,1,23.697264726274195,2023-09-02 04:29:32
6817578,1,0,23.62808986346074,2023-09-02 04:29:32
6817579,0,1,23.557335820128163,2023-09-02 04:32:32
6817580,0,0,23.491680835253785,2023-09-02 04:32:32
6817581,1,1,23.43669463544636,2023-09-02 04:32:32
6817582,1,0,23.396233738506584,2023-09-02 04:32:32
6817583,0,1,23.372115747187046,2023-09-02 04:33:32
6817584,0,0,23.364100668125943,2023-09-02 04:33:32
6817585,1,1,23.37016042880339,2023-09-02 04:33:32
6817586,1,0,23.386975924082904,2023-09-02 04:33:32
6817589,1,1,23.410570591827277,2023-09-02 04:36:32
6817590,1,0,23.436975014726933,2023-09-02 04:36:32
6817587,0,1,23.46281966863878,2023-09-02 04:36:32
6817588,0,0,23.485770941288244,2023-09-02 04:36:32
6817591,0,1,23.504754887891302,2023-09-02 04:37:32
6817592,0,0,23.519948621129373,2023-09-02 04:37:32
6817593,1,1,23.532555294264995,2023-09-02 04:37:32
6817594,1,0,23.544410382887733,2023-09-02 04:37:32
6817595,0,1,23.557490418693387,2023-09-02 04:39:32
6817596,0,0,23.573407735956444,2023-09-02 04:39:32
6817597,1,1,23.592974857692237,2023-09-02 04:39:32
6817598,1,0,23.615910135463707,2023-09-02 04:39:32
6817599,0,1,23.640733963327797,2023-09-02 04:41:32
6817600,0,0,23.664875436029007,2023-09-02 04:41:32
6817601,1,1,23.684976799598438,2023-09-02 04:41:32
6817602,1,0,23.69735205610879,2023-09-02 04:41:32
6817606,1,0,23.69853126090747,2023-09-02 04:43:32
6817605,1,1,23.685807427862507,2023-09-02 04:43:32
6817604,0,0,23.657701249613947,2023-09-02 04:43:32
6817603,0,1,23.614270709460936,2023-09-02 04:43:32
6817607,0,1,23.557216306321326,2023-09-02 04:46:32
6817608,0,0,23.489763966398833,2023-09-02 04:46:32
6817609,1,1,23.416341331776987,2023-09-02 04:46:32
6817610,1,0,23.34209344726175,2023-09-02 04:46:32
6817611,0,1,23.272306375779696,2023-09-02 04:47:32
6817612,0,0,23.21181902690375,2023-09-02 04:47:32
6817613,1,1,23.16450323284559,2023-09-02 04:47:32
6817614,1,0,23.13288016135625,2023-09-02 04:47:32
6817615,0,1,23.11791932400936,2023-09-02 04:50:32
6817616,0,0,23.119038018938987,2023-09-02 04:50:32
6817617,1,1,23.13428862287482,2023-09-02 04:50:32
6817618,1,0,23.16069394158677,2023-09-02 04:50:32
6817621,1,1,23.194671607671562,2023-09-02 04:51:32
6817622,1,0,23.23248038620681,2023-09-02 04:51:32
6817619,0,1,23.27062487454495,2023-09-02 04:51:32
6817620,0,0,23.306168682661337,2023-09-02 04:51:32
6817623,0,1,23.33692625524151,2023-09-02 04:54:32
6817624,0,0,23.361525863591993,2023-09-02 04:54:32
6817625,1,1,23.37935701995108,2023-09-02 04:54:32
6817626,1,0,23.39043157650158,2023-09-02 04:54:32
6817627,0,1,23.39519715156753,2023-09-02 04:55:32
6817628,0,0,23.394343589717852,2023-09-02 04:55:32
6817629,1,1,23.38863838958198,2023-09-02 04:55:32
6817630,1,0,23.37881689610035,2023-09-02 04:55:32
6817631,0,1,23.36553971572834,2023-09-02 04:57:32
6817632,0,0,23.349415698526347,2023-09-02 04:57:32
6817633,1,1,23.33107617498633,2023-09-02 04:57:32
6817634,1,0,23.311276647303142,2023-09-02 04:57:32
6817637,1,1,23.290996857066563,2023-09-02 04:58:32
6817638,1,0,23.271509495507818,2023-09-02 04:58:32
6817635,0,1,23.254391705951075,2023-09-02 04:58:32
6817636,0,0,23.241461517061097,2023-09-02 04:58:32
6817639,0,1,23.234632721933586,2023-09-02 04:59:32
6817640,0,0,23.235695444947407,2023-09-02 04:59:32
6817641,1,1,23.24604426665207,2023-09-02 04:59:32
6817642,1,0,23.26638938858813,2023-09-02 04:59:32
6817645,1,1,23.296496602554004,2023-09-02 05:01:32
6817646,1,0,23.335006355672785,2023-09-02 05:01:32
6817643,0,1,23.37937892607308,2023-09-02 05:01:32
6817644,0,0,23.4260005852061,2023-09-02 05:01:32
6817647,0,1,23.470465076596714,2023-09-02 05:03:32
6817648,0,0,23.508017988730362,2023-09-02 05:03:32
6817649,1,1,23.534122432367575,2023-09-02 05:03:32
6817650,1,0,23.545077720370866,2023-09-02 05:03:32
6817654,1,0,23.53860368878221,2023-09-02 05:05:32
6817651,0,1,23.514296508909,2023-09-02 05:05:32
6817652,0,0,23.47387036707306,2023-09-02 05:05:32
6817653,1,1,23.421123775558915,2023-09-02 05:05:32
6817657,1,1,23.361606992588,2023-09-02 05:07:32
6817658,1,0,23.302012571379663,2023-09-02 05:07:32
6817655,0,1,23.249356890354992,2023-09-02 05:07:32
6817656,0,0,23.210058586871188,2023-09-02 05:07:32
6817661,1,1,23.189043189198543,2023-09-02 05:08:32
6817662,1,0,23.189007339288388,2023-09-02 05:08:32
6817659,0,1,23.20995926229976,2023-09-02 05:08:32
6817660,0,0,23.249116202758493,2023-09-02 05:08:32
6817664,0,0,23.301189122640114,2023-09-02 05:11:32
6817665,1,1,23.35902739991451,2023-09-02 05:11:32
6817663,0,1,23.414540639887008,2023-09-02 05:11:32
6817666,1,0,23.45977027993576,2023-09-02 05:11:32
6817670,1,0,23.487958145442906,2023-09-02 05:12:32
6817669,1,1,23.49445718707218,2023-09-02 05:12:32
6817668,0,0,23.477352075535983,2023-09-02 05:12:32
6817667,0,1,23.437700793585893,2023-09-02 05:12:32
6817671,0,1,23.379365788783986,2023-09-02 05:15:35
6817672,0,0,23.308465025466862,2023-09-02 05:15:35
6817673,1,1,23.23252903369355,2023-09-02 05:15:35
6817674,1,0,23.15949076027258,2023-09-02 05:15:35
6817675,0,1,23.0966547904251,2023-09-02 05:16:35
6817676,0,0,23.049789560956384,2023-09-02 05:16:35
6817677,1,1,23.022462728177057,2023-09-02 05:16:35
6817678,1,0,23.01570094598428,2023-09-02 05:16:35
6817679,0,1,23.02800743431509,2023-09-02 05:19:35
6817680,0,0,23.05572067140919,2023-09-02 05:19:35
6817681,1,1,23.0936518254386,2023-09-02 05:19:35
6817682,1,0,23.135902923453028,2023-09-02 05:19:35
6817685,1,1,23.176746667235168,2023-09-02 05:20:35
6817686,1,0,23.211444592197836,2023-09-02 05:20:35
6817683,0,1,23.236892724520892,2023-09-02 05:20:35
6817684,0,0,23.252010424240442,2023-09-02 05:20:35
6817687,0,1,23.2578244320957,2023-09-02 05:23:36
6817688,0,0,23.257241234928724,2023-09-02 05:23:36
6817689,1,1,23.25454170215933,2023-09-02 05:23:36
6817690,1,0,23.25466795885868,2023-09-02 05:23:36
6817693,1,1,23.26239976852032,2023-09-02 05:24:39
6817694,1,0,23.281533257030677,2023-09-02 05:24:39
6817691,0,1,23.314176623447654,2023-09-02 05:24:39
6817692,0,0,23.36026489439655,2023-09-02 05:24:39
6817695,0,1,23.417369721072703,2023-09-02 05:26:41
6817696,0,0,23.480843297991168,2023-09-02 05:26:41
6817697,1,1,23.54429181836622,2023-09-02 05:26:41
6817698,1,0,23.60032872831427,2023-09-02 05:26:41
6817702,1,0,23.641517276246624,2023-09-02 05:29:42
6817699,0,1,23.661381317001016,2023-09-02 05:29:42
6817700,0,0,23.655348020833422,2023-09-02 05:29:42
6817701,1,1,23.62148929060486,2023-09-02 05:29:42
6817706,1,0,23.560950959760874,2023-09-02 05:30:45
6817705,1,1,23.477997877259877,2023-09-02 05:30:45
6817703,0,1,23.379653603689388,2023-09-02 05:30:45
6817704,0,0,23.274968434021343,2023-09-02 05:30:45
6817707,0,1,23.17400084127577,2023-09-02 05:33:48
6817708,0,0,23.086637846798723,2023-09-02 05:33:48
6817709,1,1,23.021403698194195,2023-09-02 05:33:48
6817710,1,0,22.984410433227147,2023-09-02 05:33:48
6817711,0,1,22.978587878935176,2023-09-02 05:34:51
6817712,0,0,23.003296350896143,2023-09-02 05:34:51
6817713,1,1,23.054377076958588,2023-09-02 05:34:51
6817714,1,0,23.12463940170686,2023-09-02 05:34:51
6817715,0,1,23.204727564684884,2023-09-02 05:37:51
6817716,0,0,23.284260885681032,2023-09-02 05:37:51
6817717,1,1,23.353106125680114,2023-09-02 05:37:51
6817718,1,0,23.4026241573327,2023-09-02 05:37:51
6817722,1,0,23.426736698745817,2023-09-02 05:38:51
6817721,1,1,23.42268174389079,2023-09-02 05:38:51
6817719,0,1,23.391365012183837,2023-09-02 05:38:51
6817720,0,0,23.337263992562487,2023-09-02 05:38:51
6817723,0,1,23.26789476220913,2023-09-02 05:41:51
6817724,0,0,23.192903457957577,2023-09-02 05:41:51
6817725,1,1,23.122888552691457,2023-09-02 05:41:51
6817726,1,0,23.06809255773768,2023-09-02 05:41:51
6817729,1,1,23.037119158706044,2023-09-02 05:42:51
6817727,0,1,23.035831806546703,2023-09-02 05:42:51
6817728,0,0,23.06657133590516,2023-09-02 05:42:51
6817730,1,0,23.127794034225076,2023-09-02 05:42:51
6817731,0,1,23.214181107350733,2023-09-02 05:45:51
6817732,0,0,23.31721183514478,2023-09-02 05:45:51
6817733,1,1,23.426133975337933,2023-09-02 05:45:51
6817734,1,0,23.52921451131473,2023-09-02 05:45:51
6817736,0,0,23.615118553297542,2023-09-02 05:46:51
6817737,1,1,23.674248486855856,2023-09-02 05:46:51
6817735,0,1,23.699880914945037,2023-09-02 05:46:51
6817738,1,0,23.68896451122179,2023-09-02 05:46:51
6817742,1,0,23.642484205683733,2023-09-02 05:48:51
6817741,1,1,23.565350822704044,2023-09-02 05:48:51
6817739,0,1,23.46583360150157,2023-09-02 05:48:51
6817740,0,0,23.35460841540889,2023-09-02 05:48:51
6817743,0,1,23.24353970733211,2023-09-02 05:50:51
6817744,0,0,23.144343439723652,2023-09-02 05:50:51
6817745,1,1,23.067288545939604,2023-09-02 05:50:51
6817746,1,0,23.020085220174593,2023-09-02 05:50:51
6817747,0,1,23.00708224173946,2023-09-02 05:52:51
6817748,0,0,23.028856615911412,2023-09-02 05:52:51
6817749,1,1,23.082232377978663,2023-09-02 05:52:51
6817750,1,0,23.16071689083449,2023-09-02 05:52:51
6817751,0,1,23.25529734536321,2023-09-02 05:55:51
6817752,0,0,23.35550166265895,2023-09-02 05:55:51
6817753,1,1,23.45060004518528,2023-09-02 05:55:51
6817754,1,0,23.530808692520704,2023-09-02 05:55:51
6817758,1,0,23.58835737721198,2023-09-02 05:56:51
6817757,1,1,23.618298127094715,2023-09-02 05:56:51
6817756,0,0,23.61896219487642,2023-09-02 05:56:51
6817755,0,1,23.592014213386136,2023-09-02 05:56:51
6817762,1,0,23.542101645720827,2023-09-02 05:59:51
6817761,1,1,23.47614854578234,2023-09-02 05:59:51
6817759,0,1,23.402388535643798,2023-09-02 05:59:51
6817760,0,0,23.32926614828467,2023-09-02 05:59:51
6817763,0,1,23.264352910900282,2023-09-02 06:00:51
6817764,0,0,23.213421742663005,2023-09-02 06:00:51
6817765,1,1,23.179800420978037,2023-09-02 06:00:51
6817766,1,0,23.164085126878117,2023-09-02 06:00:51
6817770,1,0,23.16424409879146,2023-09-02 06:03:51
6817767,0,1,23.17608660628037,2023-09-02 06:03:51
6817768,0,0,23.194021795507325,2023-09-02 06:03:51
6817769,1,1,23.21199276655698,2023-09-02 06:03:51
6817773,1,1,23.22444894322939,2023-09-02 06:04:51
6817774,1,0,23.22721712132752,2023-09-02 06:04:51
6817771,0,1,23.2181483586394,2023-09-02 06:04:51
6817772,0,0,23.197451322886305,2023-09-02 06:04:51
6817778,1,0,23.167668049879694,2023-09-02 06:06:51
6817777,1,1,23.133299107270915,2023-09-02 06:06:51
6817775,0,1,23.100134939667782,2023-09-02 06:06:51
6817776,0,0,23.074391598894973,2023-09-02 06:06:51
6817779,0,1,23.061775932485094,2023-09-02 06:08:51
6817780,0,0,23.066613599280522,2023-09-02 06:08:51
6817781,1,1,23.091162259737292,2023-09-02 06:08:51
6817782,1,0,23.135204625456087,2023-09-02 06:08:51
6817783,0,1,23.195976850818337,2023-09-02 06:10:51
6817784,0,0,23.268442954094173,2023-09-02 06:10:51
6817785,1,1,23.345881046179155,2023-09-02 06:10:51
6817786,1,0,23.420706682741336,2023-09-02 06:10:51
6817790,1,0,23.485426589624723,2023-09-02 06:12:51
6817787,0,1,23.53359611251627,2023-09-02 06:12:51
6817788,0,0,23.560649449185476,2023-09-02 06:12:51
6817789,1,1,23.56448521427739,2023-09-02 06:12:51
6817794,1,0,23.545720901354752,2023-09-02 06:14:51
6817793,1,1,23.507575013030905,2023-09-02 06:14:51
6817792,0,0,23.455388926630064,2023-09-02 06:14:51
6817791,0,1,23.39585408491273,2023-09-02 06:14:51
6817795,0,1,23.336055486206302,2023-09-02 06:17:51
6817796,0,0,23.282472117606527,2023-09-02 06:17:51
6817797,1,1,23.240083406375344,2023-09-02 06:17:51
6817798,1,0,23.211715678988977,2023-09-02 06:17:51
6817802,1,0,23.197725782246838,2023-09-02 06:18:51
6817799,0,1,23.196066255437582,2023-09-02 06:18:51
6817800,0,0,23.20271660414131,2023-09-02 06:18:51
6817801,1,1,23.212408397133128,2023-09-02 06:18:51
6817804,0,0,23.219527365557944,2023-09-02 06:21:51
6817805,1,1,23.219050270992543,2023-09-02 06:21:51
6817803,0,1,23.20737152232293,2023-09-02 06:21:51
6817806,1,0,23.182894276492764,2023-09-02 06:21:51
6817810,1,0,23.1462996281681,2023-09-02 06:22:51
6817809,1,1,23.10045923678576,2023-09-02 06:22:51
6817807,0,1,23.050013066323057,2023-09-02 06:22:51
6817808,0,0,23.00068557720509,2023-09-02 06:22:51
6817811,0,1,22.958452034420986,2023-09-02 06:24:51
6817812,0,0,22.928685270586538,2023-09-02 06:24:51
6817813,1,1,22.91540980852777,2023-09-02 06:24:51
6817814,1,0,22.920766602420283,2023-09-02 06:24:51
6817815,0,1,22.944753360673612,2023-09-02 06:26:51
6817816,0,0,22.985260167869686,2023-09-02 06:26:51
6817817,1,1,23.038375998742165,2023-09-02 06:26:51
6817818,1,0,23.098905624282683,2023-09-02 06:26:51
6817822,1,0,23.16101308679755,2023-09-02 06:28:51
6817821,1,1,23.218899503990382,2023-09-02 06:28:51
6817819,0,1,23.267428962927315,2023-09-02 06:28:51
6817820,0,0,23.302633796148925,2023-09-02 06:28:51
6817823,0,1,23.322054919156344,2023-09-02 06:30:51
6817824,0,0,23.324898852558604,2023-09-02 06:30:51
6817825,1,1,23.312016074248373,2023-09-02 06:30:51
6817826,1,0,23.28572281995509,2023-09-02 06:30:51
6817830,1,0,23.249499734880082,2023-09-02 06:31:51
6817829,1,1,23.20760657603084,2023-09-02 06:31:51
6817827,0,1,23.16465361336899,2023-09-02 06:31:51
6817828,0,0,23.12516844047284,2023-09-02 06:31:51
6817831,0,1,23.093192327221217,2023-09-02 06:34:51
6817832,0,0,23.071933931677048,2023-09-02 06:34:51
6817833,1,1,23.063501439793384,2023-09-02 06:34:51
6817834,1,0,23.068728371529378,2023-09-02 06:34:51
6817835,0,1,23.08710399875407,2023-09-02 06:35:51
6817836,0,0,23.11681591521858,2023-09-02 06:35:51
6817837,1,1,23.15490809065634,2023-09-02 06:35:51
6817838,1,0,23.197550896728835,2023-09-02 06:35:51
6817839,0,1,23.24040921850567,2023-09-02 06:38:51
6817840,0,0,23.279081631262603,2023-09-02 06:38:51
6817841,1,1,23.309570173813228,2023-09-02 06:38:51
6817842,1,0,23.3287298748314,2023-09-02 06:38:51
6817846,1,0,23.334643084219625,2023-09-02 06:40:51
6817845,1,1,23.326867804846547,2023-09-02 06:40:51
6817843,0,1,23.306521795302654,2023-09-02 06:40:51
6817844,0,0,23.276183574413572,2023-09-02 06:40:51
6817847,0,1,23.239614578939655,2023-09-02 06:42:51
6817848,0,0,23.201330025138482,2023-09-02 06:42:51
6817849,1,1,23.16606623047978,2023-09-02 06:42:51
6817850,1,0,23.13820682355249,2023-09-02 06:42:51
6817851,0,1,23.121237829178188,2023-09-02 06:44:51
6817852,0,0,23.117301113299902,2023-09-02 06:44:51
6817853,1,1,23.126906670047823,2023-09-02 06:44:51
6817854,1,0,23.148846982696384,2023-09-02 06:44:51
6817855,0,1,23.18033250211491,2023-09-02 06:45:51
6817856,0,0,23.21733878542082,2023-09-02 06:45:51
6817857,1,1,23.25512679165595,2023-09-02 06:45:51
6817858,1,0,23.288872488956024,2023-09-02 06:45:51
6817861,1,1,23.31432414511056,2023-09-02 06:48:51
6817862,1,0,23.328398252008995,2023-09-02 06:48:51
6817860,0,0,23.32962944897359,2023-09-02 06:48:51
6817859,0,1,23.31840614439029,2023-09-02 06:48:51
6817863,0,1,23.296950368324488,2023-09-02 06:49:51
6817864,0,0,23.26903465785018,2023-09-02 06:49:51
6817865,1,1,23.239465934841757,2023-09-02 06:49:51
6817866,1,0,23.213401030320437,2023-09-02 06:49:51
6817867,0,1,23.195585582464943,2023-09-02 06:52:51
6817868,0,0,23.18962339120665,2023-09-02 06:52:51
6817869,1,1,23.197384378575244,2023-09-02 06:52:51
6817870,1,0,23.21864517602971,2023-09-02 06:52:51
6817871,0,1,23.25102786070937,2023-09-02 06:53:51
6817872,0,0,23.29026216119356,2023-09-02 06:53:51
6817873,1,1,23.330749214001205,2023-09-02 06:53:51
6817874,1,0,23.366357268838264,2023-09-02 06:53:51
6817878,1,0,23.391339481679832,2023-09-02 06:56:51
6817877,1,1,23.40123880319084,2023-09-02 06:56:51
6817876,0,0,23.39364060271644,2023-09-02 06:56:51
6817875,0,1,23.36865200890188,2023-09-02 06:56:51
6817879,0,1,23.329025570064097,2023-09-02 06:57:51
6817880,0,0,23.279897454772204,2023-09-02 06:57:51
6817881,1,1,23.228168345051433,2023-09-02 06:57:51
6817882,1,0,23.181609212044613,2023-09-02 06:57:51
6817883,0,1,23.147816213246532,2023-09-02 07:00:51
6817884,0,0,23.13316305898954,2023-09-02 07:00:51
6817885,1,1,23.141901979914074,2023-09-02 07:00:51
6817886,1,0,23.17554521458958,2023-09-02 07:00:51
6817887,0,1,23.232619887488855,2023-09-02 07:01:51
6817888,0,0,23.308835329484864,2023-09-02 07:01:51
6817889,1,1,23.39764103210099,2023-09-02 07:01:51
6817890,1,0,23.49109503115838,2023-09-02 07:01:51
6817894,1,0,23.580916297538995,2023-09-02 07:03:51
6817893,1,1,23.65956860958392,2023-09-02 07:03:51
6817892,0,0,23.721221758525722,2023-09-02 07:03:51
6817891,0,1,23.762458570620545,2023-09-02 07:03:51
6817895,0,1,23.782638399679428,2023-09-02 07:06:51
6817896,0,0,23.78388142267123,2023-09-02 07:06:51
6817897,1,1,23.77069382134286,2023-09-02 07:06:51
6817898,1,0,23.749302938686473,2023-09-02 07:06:51
6817899,0,1,23.72680710331826,2023-09-02 07:07:51
6817900,0,0,23.71026320418773,2023-09-02 07:07:51
6817901,1,1,23.705835235696288,2023-09-02 07:07:51
6817902,1,0,23.718110247603004,2023-09-02 07:07:51
6817903,0,1,23.749657723401278,2023-09-02 07:10:51
6817904,0,0,23.800869326818656,2023-09-02 07:10:51
6817905,1,1,23.870074359287564,2023-09-02 07:10:51
6817906,1,0,23.953888713983723,2023-09-02 07:10:51
6817909,1,1,24.047727333325327,2023-09-02 07:11:51
6817910,1,0,24.146395849610197,2023-09-02 07:11:51
6817907,0,1,24.244677054450644,2023-09-02 07:11:51
6817908,0,0,24.337840190905563,2023-09-02 07:11:51
6817911,0,1,24.422021961598386,2023-09-02 07:14:51
6817912,0,0,24.494452993789213,2023-09-02 07:14:51
6817913,1,1,24.55352793929256,2023-09-02 07:14:51
6817914,1,0,24.598737955748803,2023-09-02 07:14:51
6817915,0,1,24.630498759752356,2023-09-02 07:15:51
6817916,0,0,24.64991476269143,2023-09-02 07:15:51
6817917,1,1,24.658520182237602,2023-09-02 07:15:51
6817918,1,0,24.658032670060123,2023-09-02 07:15:51
6817919,0,1,24.650145839579302,2023-09-02 07:17:51
6817920,0,0,24.63637635145913,2023-09-02 07:17:51
6817921,1,1,24.617971003510892,2023-09-02 07:17:51
6817922,1,0,24.59587115136245,2023-09-02 07:17:51
6817926,1,0,24.57072662108394,2023-09-02 07:19:51
6817925,1,1,24.54294913488305,2023-09-02 07:19:51
6817923,0,1,24.51279542812615,2023-09-02 07:19:51
6817924,0,0,24.480471306181855,2023-09-02 07:19:51
6817927,0,1,24.44624825604145,2023-09-02 07:21:51
6817928,0,0,24.410582744255265,2023-09-02 07:21:51
6817929,1,1,24.374224999410632,2023-09-02 07:21:51
6817930,1,0,24.338300235899954,2023-09-02 07:21:51
6817934,1,0,24.304343117572806,2023-09-02 07:23:51
6817933,1,1,24.274267864606458,2023-09-02 07:23:51
6817931,0,1,24.250262788650513,2023-09-02 07:23:51
6817932,0,0,24.234608671441748,2023-09-02 07:23:51
6817935,0,1,24.229433448672868,2023-09-02 07:24:51
6817936,0,0,24.23642876157107,2023-09-02 07:24:51
6817937,1,1,24.256564925883392,2023-09-02 07:24:51
6817938,1,0,24.289847941505407,2023-09-02 07:24:51
6817941,1,1,24.33516362455703,2023-09-02 07:28:51
6817939,0,1,24.39024810585347,2023-09-02 07:28:51
6817940,0,0,24.45180971979913,2023-09-02 07:28:51
6817942,1,0,24.515805270094656,2023-09-02 07:28:51
6817946,1,0,24.57784684508244,2023-09-02 07:29:51
6817945,1,1,24.633689116681698,2023-09-02 07:29:51
6817943,0,1,24.679727604680842,2023-09-02 07:29:51
6817944,0,0,24.713430659460364,2023-09-02 07:29:51
6817947,0,1,24.733633951939073,2023-09-02 07:31:51
6817948,0,0,24.740644968646784,2023-09-02 07:31:51
6817949,1,1,24.736133110280516,2023-09-02 07:31:51
6817950,1,0,24.722814167780644,2023-09-02 07:31:51
6817951,0,1,24.7039714804397,2023-09-02 07:33:51
6817952,0,0,24.682884964484497,2023-09-02 07:33:51
6817953,1,1,24.662258330874067,2023-09-02 07:33:51
6817954,1,0,24.64373972856303,2023-09-02 07:33:51
6817955,0,1,24.62761928695704,2023-09-02 07:35:51
6817956,0,0,24.61275941406251,2023-09-02 07:35:51
6817957,1,1,24.59677474284725,2023-09-02 07:35:51
