Cooling Channel 10,Temperature Channel 1,Maxigauge Channel 3
0.95947593,-0.28956163,-1.0125663
0.98516923,-0.6947417,-1.0062411
0.9852084,-0.69453305,-1.0062301
0.98516124,-0.69476885,-1.0062407
0.9847571,-0.6986943,-1.0056665
1.004003,-0.5270137,-1.0008919
0.8752913,-1.0398396,-0.79310584
0.90144515,-1.0283499,-0.7812208
0.9856464,-0.6922507,-1.0061144
0.9848003,-0.68991417,-1.0063459
0.98518515,-0.6945923,-1.0062371
0.9852293,-0.69443345,-1.0062248
0.98519415,-0.69416994,-1.0062354
0.986673,-0.68684417,-1.005857
0.98509806,-0.693894,-1.0062612
0.98515934,-0.69475675,-1.0062437
0.98516214,-0.694775,-1.0062429
0.985161,-0.6947764,-1.0062431
0.9851614,-0.6947832,-1.006243
0.9851059,-0.69532406,-1.0061635
0.93422294,-0.95964533,-0.91991895
0.9852043,-0.69456595,-1.0062302
0.98516124,-0.6947827,-1.0062431
0.9851611,-0.6947842,-1.006243
0.9851514,-0.69487685,-1.0062292
0.9849156,-0.6971641,-1.0058932
0.91624206,-0.99551797,-0.88443345
0.8703575,-1.0395058,-0.78564835
0.9043455,-1.0124855,-0.85914975
0.9850918,-0.69545877,-1.0061442
0.98513174,-0.69503224,-1.0062029
0.98516124,-0.69478345,-1.006243
0.9588772,-0.8748768,-0.965189
0.8752919,-1.0398396,-0.7931055
0.82161176,-1.0364202,-0.71186894
0.87524444,-1.0398366,-0.79303473
0.30381286,-1.0112627,0.10359962
0.75135106,-1.0048809,0.89010274
0.87453216,-1.0398148,-0.79225916
0.06612973,-1.0029628,0.28377068
0.46772584,-0.985562,1.0005943
-0.6475994,-0.96702707,1.0352986
-0.5715412,-0.9538066,1.070923
-0.56020784,-0.95433,1.0705065
-0.31236517,-1.0015708,0.48970982
-0.5700404,-0.95263064,1.0710224
0.37005255,-0.97941,1.0151902
0.4345257,-0.9876388,-0.1577261
0.14018726,-0.94067746,0.60328895
0.93562734,-0.3653885,-0.8331174
1.0465653,0.077496655,-0.95085007
0.6952104,0.6161379,-1.0811727
0.7296534,0.5873548,-1.0794318
0.9556272,0.16075316,-1.0574019
0.5803467,0.5459215,-1.0827553
0.7530571,0.15354063,-1.0699474
0.9897299,-0.66935027,-1.0050476
1.0010028,0.608762,-1.0135643
0.98468,-0.6811011,-1.006376
1.0297815,-0.3029647,-0.99039745
0.95098716,0.18378538,-1.0150427
0.9852309,-0.6944205,-1.0062256
0.99357957,-0.639719,-1.0040058
0.9836732,-0.6745455,-1.0066696
0.9852158,-0.69448817,-1.0062293
0.9851418,-0.694522,-1.0062487
0.98558193,-0.69261485,-1.00613
0.9851766,-0.6946915,-1.0062393
0.98514134,-0.6948838,-1.0062127
0.9839185,-0.67789626,-1.006597
0.98516124,-0.6947833,-1.006243
0.98516124,-0.69478184,-1.006243
0.985111,-0.6952734,-1.0061712
0.8828805,-1.0338758,-0.8111566
0.9854708,-1.0302798,0.38251948
0.87530744,-1.0398263,-0.79314774
0.4097693,-0.9845425,1.0030543
0.8739132,-1.0397247,-0.7874804
-0.14447917,-0.99830264,0.44969857
0.9769413,-0.9520865,-0.7308364
0.8751535,-1.0397779,-0.79267824
0.25358215,-0.9938322,0.7394954
0.9736638,-0.7714506,-0.99046475
0.9447662,-0.9618948,-0.80883425
1.0284541,0.873071,-0.9699184
0.98841244,-0.57501173,-1.0074937
0.9852189,-0.69433385,-1.0062288
0.8836861,-0.12676895,-1.0600977
0.93710035,0.08478548,-1.0170487
0.9832656,-0.6687979,-1.006778
0.985266,-0.69424057,-1.0062166
0.97973907,-0.6154277,-1.0077531
0.9851571,-0.6947257,-1.0062443
0.98516214,-0.69477874,-1.0062429
0.9815534,-0.6442501,-1.0072508
0.98515695,-0.6948266,-1.0062367
0.985277,-0.6939596,-1.0062144
0.9851611,-0.6947807,-1.0062431
0.98512185,-0.6957886,-1.0059569
0.9851627,-0.6947338,-1.0062429
0.9842979,-0.7030822,-1.0050092
0.9791749,-0.7481537,-0.99753845
0.985156,-0.69483423,-1.0062356
0.87544924,-1.0397516,-0.7932907
0.9840398,-0.7055002,-1.0046417
0.8754229,-1.0395715,-0.793614
0.87529606,-1.039838,-0.7931031
0.87530845,-1.0398275,-0.7931465
0.7137101,-1.0305177,-0.5496279
0.8861396,-1.0314286,-0.8184317
0.06264676,-1.0027941,0.28855997
0.87529117,-1.0398397,-0.7931055
0.8748263,-1.0398082,-0.7924025
0.79517454,-1.0348784,-0.6718902
0.84316427,-1.0377432,-0.7445265
0.4323961,-0.98449856,1.0060183
-0.020753196,-0.97201097,1.047081
-0.5727674,-0.95371294,1.071012
-0.5727701,-0.95371294,1.0710119
0.044026818,-1.0237553,-0.02359938
-0.19791073,-0.9669148,1.0565221
-0.22070545,-0.9662533,1.0575192
-0.57254815,-0.9536036,1.0710149
-0.5716593,-0.95357937,1.0709913
-0.7558985,-0.9693283,0.99720776
-0.5726737,-0.95371443,1.0710092
0.8746696,-1.0397853,-0.7916025
0.87735415,-1.0390645,-0.7922332
0.8875498,-1.034918,-0.78786933
0.9776151,-0.7730283,-0.9889728
0.9857541,-0.6910486,-1.0060937
0.98623544,-0.6768783,-1.0059904
0.981567,-0.6407541,-1.0072528
0.9851678,-0.6947497,-1.0062416
0.9857469,-0.69173175,-1.0060945
0.9851592,-0.69475234,-1.0062437
0.9853207,-0.6939568,-1.0062027
0.9851614,-0.6947828,-1.006243
0.9851664,-0.69475764,-1.0062413
0.8752542,-1.0398316,-0.7929952
0.9851172,-0.695212,-1.0061804
0.9831777,-0.71353865,-1.0033994
0.11812071,-0.97973716,0.19994171
0.87680316,-1.0387703,-0.7966781
0.87528694,-1.0398381,-0.79310066
0.8733836,-1.0397103,-0.79022247
0.46959218,-0.98558766,1.0005952
-0.5647862,-0.9541082,1.0707405
0.072902024,-1.02464,-0.05523059
-0.4978477,-0.978604,0.9483154
-0.5687518,-0.9538878,1.0708816
-0.4173433,-0.8900921,1.0709867
0.22047167,-0.9620054,1.034136
-0.57262766,-0.95370686,1.0710081
-0.57212114,-0.95339686,1.0710196
0.2031998,-0.9863706,0.44513232
0.27658805,-0.87308747,0.6145391
0.3280746,-0.86679256,-0.0033873485
0.9920042,0.17356992,-0.9897326
0.99895346,0.10927352,-0.9934795
0.62922883,0.39625856,-1.0818424
0.7634815,0.8859714,-1.0798008
1.0030569,-0.5810609,-1.0007648
0.5421176,0.52741605,-1.0826521
0.7559706,0.14373739,-1.069883
0.9413125,0.18334319,-1.0225383
0.9806768,0.28182828,-1.009297
1.010865,0.27061296,-0.99952173
0.9887995,-0.67514163,-1.0053141
0.9944314,0.5666207,-1.0164123
0.98499113,-0.6946217,-1.0060886
0.9855811,-0.69345707,-1.0058138
0.98515964,-0.69476193,-1.0062435
0.9071881,-1.037572,-0.6128114
0.96276486,-0.34646225,-1.0119572
0.98477924,-0.69658226,-1.0057539
0.97168213,-0.4787729,-1.0098089
0.98513657,-0.6944591,-1.0062511
0.9480675,-0.030010346,-1.0149231
0.98133564,-0.63037795,-1.007327
0.99001515,-0.6684057,-1.0049762
0.9851614,-0.6947823,-1.0062431
0.9851673,-0.69474775,-1.0062416
0.98482484,-0.6899413,-1.0063394
0.9851626,-0.694776,-1.0062428
0.98544806,-0.6932954,-1.0061704
0.9851465,-0.6945837,-1.0062473
0.9851613,-0.69478416,-1.0062429
0.98516124,-0.6947829,-1.006243
0.98516226,-0.69477874,-1.0062428
0.9851616,-0.69478184,-1.006243
0.98327744,-0.7125724,-1.003526
0.9851611,-0.69478244,-1.0062431
0.9841148,-0.7048115,-1.0047482
0.98444116,-0.7017486,-1.0052036
0.98426336,-0.70340514,-1.0049614
0.9738994,-0.78839713,-0.98953587
0.98453736,-0.70079863,-1.0053532
0.8768993,-1.0387012,-0.79690665
0.87529,-1.0398397,-0.7931034
0.87529176,-1.0398395,-0.7931068
0.5483895,-1.0228771,-0.31077832
0.8704996,-1.0395156,-0.78586304
0.6902378,-1.016424,0.38162336
0.87381476,-1.0397667,-0.791098
0.068953186,-1.0025493,0.30877537
0.39690387,-0.9841291,1.0057082
-0.61072034,-0.9924442,0.70992976
-0.56416863,-0.95408815,1.0707324
-0.5718999,-0.953751,1.070984
-0.8227963,-0.97602135,0.8899144
-0.56263816,-0.95415354,1.0706824
-0.57253534,-0.95372283,1.0710045
-0.5662567,-0.95065457,1.0710745
-0.54153806,-0.9778503,0.97857594
-0.57153946,-0.9533144,1.0709388
0.93509,-0.7246446,-0.75048727
0.9999587,-0.79393005,-0.8818661
0.61385065,-0.88716435,-0.40224046
0.56381786,0.56501466,-1.0828539
0.9449676,0.11350724,-1.0155922
0.96886164,0.3008575,-1.0113189
1.0332135,-0.24038316,-0.9901245
0.9514034,0.18340401,-1.0146937
0.9724965,-0.5075068,-1.0095942
0.9670584,-0.20793763,-1.0111094
0.94033635,0.03705063,-1.0162952
0.95324916,-0.18201546,-1.0138521
0.9851961,-0.694581,-1.0062343
0.9818452,-0.6475054,-1.0071752
0.9851898,-0.6963572,-1.0054357
0.9846739,-0.6995773,-1.0055091
0.980953,-0.73326695,-1.0001365
0.89301395,-1.0245075,-0.8344404
0.98515224,-0.69477385,-1.0062349
0.9851615,-0.6947827,-1.006243
0.98517287,-0.694721,-1.0062401
0.9851616,-0.6947818,-1.006243
0.98486084,-0.69064945,-1.0063288
0.9851817,-0.6946773,-1.006238
0.985161,-0.6947803,-1.0062431
0.9853692,-0.6937216,-1.0061846
0.985164,-0.6947683,-1.0062425
0.88513964,-1.0322794,-0.8161255
0.9821348,-0.7229779,-1.0018873
0.8726304,-1.0396017,-0.7891427
0.13473985,-1.0053542,0.23590647
0.870673,-1.0396861,-0.78795904
0.8888852,-1.0343505,-0.787155
1.0032096,-0.5491429,-0.9884033
0.98204136,-0.6800644,-1.0123439
0.93773556,0.09824352,-1.0169334
0.98538077,-0.6936446,-1.0061874
1.013949,-0.4903049,-0.99728227
0.985183,-0.69465965,-1.0062377
0.985162,-0.69477475,-1.0062428
0.9850308,-0.696053,-1.0060565
0.98282325,-0.7357695,-0.99475944
0.33460978,-0.80784845,-0.15391174
0.9851532,-0.69407517,-1.0061128
0.98512423,-0.69472206,-1.0062145
0.9893052,-0.6726361,-1.0050945
0.9860354,-0.6893693,-1.0060296
0.9851599,-0.6947727,-1.0062455
0.9844483,-0.6858302,-1.0065259
0.9681184,-0.4364889,-1.0106388
0.9851649,-0.69476074,-1.0062422
0.9655524,-0.2414447,-1.0113926
0.9891711,-0.6573492,-1.0052414
0.9479337,-0.09168492,-1.0148895
0.9851614,-0.6947829,-1.006243
0.9672084,-0.3632669,-1.010915
0.985183,-0.6946649,-1.0062376
0.9850934,-0.6954584,-1.0061408
0.9851589,-0.6947933,-1.0062405
0.98515856,-0.69474673,-1.0062438
0.98516095,-0.69477373,-1.0062432
0.9851503,-0.69488734,-1.0062274
0.9852066,-0.6945576,-1.0062281
0.98516124,-0.6947836,-1.006243
0.8870586,-1.0306315,-0.82053673
0.98516124,-0.6947833,-1.006243
0.6051459,-1.0251269,-0.3736505
0.87540823,-1.0397581,-0.7933828
0.8752915,-1.0398397,-0.79310524
0.0626598,-1.0028182,0.28731036
0.9786335,-1.031097,0.27803856
0.84160703,-1.0334725,-0.48745543
-0.5282138,-0.95560455,1.0695413
-0.7982508,-0.9734191,0.9417628
-0.5788745,-0.95405453,1.0701596
-0.5673507,-0.9539495,1.0708362
-0.57264775,-0.9536502,1.0710138
-0.57299036,-0.95338804,1.0708679
-0.3396757,-0.93436116,0.70204073
0.04420426,-0.973576,1.0432141
0.57192594,-0.9091928,0.9686809
0.8131118,-0.85476106,-0.6738698
0.7227125,0.8194242,-1.0812246
1.0033963,0.64673483,-1.0124261
0.60120475,0.6921855,-1.0805379
0.654064,0.6740106,-1.0823443
0.9302809,0.091342136,-1.021791
0.90794706,0.10483224,-1.0352731
0.98517644,-0.6946767,-1.0062392
0.9014334,0.14429246,-1.0408766
0.985169,-0.6947302,-1.0062392
0.94125456,0.13099329,-1.0175025
0.9850444,-0.69309676,-1.0062768
1.0186483,-0.43957078,-0.99553275
0.93860644,0.058931474,-1.0165899
0.9855697,-0.6924199,-1.0061399
0.98633116,-0.6454099,-1.0060166
0.9853853,-0.69352466,-1.0061876
0.98508453,-0.69353485,-1.0062654
0.9851663,-0.6947278,-1.0062419
0.98539656,-0.6935425,-1.0061835
0.98516244,-0.69478005,-1.0062419
0.9807575,-0.6332829,-1.0074663
0.9851606,-0.69477016,-1.0062432
0.9851735,-0.69472474,-1.0062381
0.9914259,-0.66025716,-1.0045928
0.9858321,-0.6905379,-1.006074
0.985161,-0.6947766,-1.0062431
0.9851622,-0.6947798,-1.0062428
0.9840464,-0.70547825,-1.0046419
0.98519295,-0.6946245,-1.0062335
0.98516977,-0.6947395,-1.006241
0.9851613,-0.694778,-1.0062431
0.98516124,-0.6947833,-1.006243
0.98519903,-0.69460344,-1.0062276
0.9851614,-0.694783,-1.006243
0.7721159,-1.0248832,-0.6482747
0.985161,-0.6947797,-1.0062431
0.91735053,-0.9936975,-0.88673264
0.8764236,-1.0390105,-0.795818
0.9850026,-0.69632417,-1.0060171
0.8818984,-1.0348973,-0.8081234
0.8753153,-1.0398232,-0.79316115
0.87529606,-1.039838,-0.7931038
0.8752913,-1.0398399,-0.79310536
0.0774664,-1.0034443,0.27150303
0.87529683,-1.0398358,-0.79311895
0.87528086,-1.0398391,-0.7930896
0.14253189,-1.0013024,0.45114335
0.7609086,-1.0071539,0.85073376
0.8729585,-1.0395039,-0.780595
0.32499185,-0.9814092,1.0194926
-0.5727434,-0.95371425,1.0710112
-0.66610664,-0.96715033,1.0329701
-0.44347286,-0.9613265,1.0617486
-0.53300875,-0.95541006,1.069697
-0.5673827,-0.9519546,1.07099
-0.25999177,-0.9593094,1.0601999
-0.5716281,-0.9531716,1.0710238
0.1829099,-0.9563018,1.0260391
-0.42016223,-0.89071304,1.0711266
0.4316629,-0.8588219,0.29205704
0.8931232,0.61247414,-1.0609431
1.0038955,0.46166682,-0.9925048
0.7241561,0.8448176,-1.0800061
0.3827661,0.27426475,-1.083212
0.88801795,0.07378633,-1.0568264
0.5306587,0.49359602,-1.0827653
0.4937414,0.42541924,-1.0816644
0.9189741,0.08481462,-1.0311719
0.8752133,-1.0398337,-0.79298455
0.8700055,-1.0394784,-0.78510684
0.8735285,-1.0396768,-0.789076
0.9244686,-0.9728895,-0.9045175
1.0028026,-0.50435746,-0.9864235
0.94352734,-0.6686471,-0.96665925
0.975777,-0.067769125,-1.0209498
1.0192186,0.16749603,-0.9676695
0.98615676,-0.68328196,-1.0069424
0.967542,-0.4554524,-1.0122526
0.9414147,0.11193722,-1.0161844
1.000294,-0.5845591,-1.0020443
0.9711526,-0.35575867,-1.0102516
0.9850301,-0.6931794,-1.0063094
0.9850433,-0.6931926,-1.0062767
0.9524732,0.048376907,-1.0142101
0.98525697,-0.6943859,-1.0061827
0.98874307,-0.67447263,-1.0053142
0.9852775,-0.6941648,-1.0062137
0.9852534,-0.69430494,-1.0062195
0.9333908,0.099884406,-1.02051
0.9851615,-0.6947825,-1.006243
0.9851615,-0.6947805,-1.006243
0.9837837,-0.6755849,-1.0066336
0.98517185,-0.69472843,-1.0062404
0.9851813,-0.69467324,-1.0062381
0.9851736,-0.6947199,-1.0062399
1.0101409,-0.52593076,-0.9985253
0.98516124,-0.69478256,-1.0062431
0.985161,-0.6947831,-1.0062429
0.9851602,-0.69479436,-1.0062414
0.98516095,-0.6947871,-1.0062425
0.8795044,-1.0367811,-0.80302626
0.98515415,-0.6948529,-1.006233
0.9072562,-0.9939896,-0.872548
0.89869016,-1.0191485,-0.84675187
0.87529236,-1.039839,-0.79310817
0.83906764,-1.0374848,-0.73829305
0.85823476,-1.0387042,-0.76731026
0.4557188,-0.9876722,0.98038805
0.87532157,-1.039826,-0.7930825
0.065611415,-1.0029395,0.28415722
0.46828884,-0.9856676,0.9997361
0.9051633,-1.0372605,-0.56411296
0.09402543,-0.9751893,1.0396098
-0.29413712,-0.97543883,1.0095628
-0.5727618,-0.9537126,1.071012
-0.5727733,-0.9537126,1.0710123
-0.57275367,-0.95370173,1.0710126
-0.5701712,-0.9538185,1.0709261
-0.5690967,-0.95264596,1.070983
-0.5719319,-0.9534374,1.0710111
0.9566955,-0.96166474,-0.74554557
-0.21253237,-0.9514588,0.59910166
0.9407162,-0.8492383,-0.7591588
0.8092517,0.7005731,-1.0795356
0.44847727,0.36000097,-1.0830569
1.0368778,-0.6278246,-0.44707575
0.504453,0.46975654,-1.0830015
0.9851133,-0.69461864,-1.0062052
0.9821962,-0.6523031,-1.0070767
0.9476102,-0.08484526,-1.014953
0.9834059,-0.67054504,-1.0067391
0.98572356,-0.69185853,-1.0061002
0.95350134,-0.18469612,-1.013803
0.9851917,-0.6946238,-1.0062355
0.9847304,-0.68863285,-1.0063664
0.9851615,-0.69478256,-1.006243
0.9851614,-0.694783,-1.006243
0.98516166,-0.69475865,-1.006243
0.9967343,-0.68484634,-0.96728337
0.9846766,-0.6884649,-1.0063603
0.98516786,-0.6945992,-1.0062416
0.98516625,-0.69475657,-1.0062417
0.98538756,-0.69355947,-1.0061858
0.9851611,-0.6947832,-1.006243
0.98516124,-0.6947833,-1.006243
0.98516124,-0.69478357,-1.006243
0.8752073,-1.0397149,-0.79311204
0.8760949,-1.0397596,-0.7899445
0.8747399,-1.0398024,-0.79227334
0.9054686,-1.0261327,-0.778933
0.43865737,-1.0182364,-0.16130345
0.46752447,-0.9855257,1.0009168
0.8034302,-1.0354408,-0.67780864
0.7397731,-1.0321169,-0.5921451
-0.35334015,-0.9610566,1.0632802
0.7735827,-1.0369042,-0.6836212
-0.09974643,-0.996537,0.41671628
0.99211895,-0.85405385,-0.85014755
0.91511995,-1.0202218,-0.77332836
0.9391879,0.1388913,-1.0682858
0.47769678,0.22375727,-1.0827324
0.98513466,-0.694152,-1.0062472
1.0173331,0.41352552,-0.99713975
0.9865978,-0.65853786,-1.005925
0.98519987,-0.6936372,-1.0062356
0.985109,-0.694041,-1.0062581
0.9852602,-0.69427085,-1.0062181
0.9851662,-0.69475657,-1.0062418
0.9851611,-0.6947821,-1.0062431
0.98539585,-0.6936253,-1.006062
0.9851682,-0.6947471,-1.0062413
0.98514104,-0.6947096,-1.0062145
0.9851614,-0.694783,-1.006243
0.98516226,-0.69477695,-1.0062429
0.98328626,-0.71254367,-1.0035546
0.9851503,-0.6948904,-1.0062274
0.984547,-0.70070636,-1.0053672
0.9764359,-0.76985973,-0.99341697
0.8752907,-1.0398399,-0.7931047
0.47671387,-1.0198222,-0.21227086
0.8752903,-1.0398397,-0.79310286
0.4612502,-0.9862543,0.9936189
-0.45684963,-0.9583904,1.0670726
-0.5727425,-0.9537173,1.071007
-0.57276076,-0.9537131,1.0710118
-0.570819,-0.9537984,1.070949
-0.5727683,-0.95371234,1.071012
-0.5726517,-0.9537057,1.0710063
0.06867461,-1.0026339,0.30384663
-0.5555041,-0.9544845,1.070414
-0.5676775,-0.9540575,1.0708162
-0.57277274,-0.9537114,1.0710121
-0.76967835,-0.9800521,0.87152195
-0.32487375,-0.93486446,1.0637958
0.41989565,-0.93616164,1.006459
0.23652865,-0.82630795,1.049849
0.5717411,-0.35036382,0.28534028
0.93269676,-0.81800514,-0.6881088
0.23753366,-0.80187076,1.0322374
0.8100416,0.49071506,-1.0401764
0.7974243,0.8923973,-1.078977
0.96303815,-0.14202742,-1.0632262
0.5235192,0.50054747,-1.0829571
0.93885475,0.08077166,-1.0176684
0.9578289,0.13461085,-1.0138202
0.8667141,0.13198845,-1.0516646
0.9823025,-0.6528173,-1.0070872
0.936695,0.08929583,-1.0169245
0.98518646,-0.69451183,-1.0062371
0.96111614,0.24701197,-1.0127976
0.98516154,-0.6947772,-1.006243
0.9727156,-0.50368845,-1.0095464
0.9850067,-0.6924389,-1.0062877
0.98516214,-0.6947229,-1.0062261
0.98514444,-0.6944172,-1.0062485
0.9851591,-0.6948128,-1.0062369
0.9851133,-0.6952492,-1.0061748
0.88798195,-1.0314496,-0.81177086
0.98516124,-0.6947838,-1.006243
0.35877192,-0.7920721,-0.22128594
0.98515284,-0.6946288,-1.0062455
0.9757961,-0.8132124,-0.9629963
0.9851503,-0.69488937,-1.0062275
0.9550823,-0.89166033,-0.95867366
0.97653496,-1.0302122,0.26464573
0.6472168,-1.0319126,-0.40540597
0.8809961,-1.0388911,-0.73152727
0.9419126,-1.0244386,0.55780435
-0.57309717,-0.9537372,1.0709715
-0.034532275,-0.9992866,0.36508012
-0.2231194,-1.0035527,0.4220026
-0.57919633,-0.92465484,0.8248269
0.6365132,-0.90464157,1.0082915
0.47227788,-0.9631846,0.90527976
0.45499498,-1.0083025,-0.20683567
0.21570985,-0.9664658,0.31436372
-0.33941332,-0.93831,1.0432203
0.977236,-0.88027364,0.5631034
0.44376847,0.3994291,-1.082755
0.66508013,0.608685,-1.081486
0.9923301,0.4729764,-1.0060161
0.9716473,-0.34400463,-1.0118701
0.9934355,-0.6401615,-1.0040497
0.9377084,0.089257635,-1.016771
1.0223966,-0.40008727,-0.99374866
0.9882371,-0.6778013,-1.0054505
0.9872204,-0.6837081,-1.0057453
0.93794566,0.09083036,-1.0167241
0.9818608,-0.6447701,-1.0071728
0.9899559,-0.6686257,-1.0049924
0.9845849,-0.68680596,-1.0064083
0.98192096,-0.64569104,-1.0071563
0.98519784,-0.6877856,-1.0062455
0.98505485,-0.69331425,-1.0062735
0.98524934,-0.69432724,-1.0062208
0.98515904,-0.69475245,-1.0062438
0.98516536,-0.69476223,-1.006242
0.9851615,-0.69478256,-1.006243
0.9851614,-0.6947832,-1.006243
0.9851625,-0.69477654,-1.0062428
0.985161,-0.6947833,-1.0062429
0.9851611,-0.69478446,-1.0062429
0.9850677,-0.6956919,-1.00611
0.8744371,-1.0397817,-0.79181457
0.8764535,-1.0390202,-0.79585445
0.87528944,-1.0398397,-0.7931027
0.8746986,-1.0397993,-0.79221004
0.1358555,-1.0057023,0.21782903
0.87529063,-1.0398399,-0.79310286
0.08437684,-1.0036311,0.26966572
0.2084044,-0.99713504,0.67821336
-0.5682905,-0.95391077,1.0708643
-0.5725206,-0.95372367,1.071004
-0.20303604,-1.0147473,0.2874632
-0.5455274,-0.9549166,1.070074
-0.5725995,-0.9537187,1.0710062
-0.5726222,-0.9537183,1.0710074
-0.5718796,-0.9537063,1.0709859
-0.31666058,-0.83243024,1.0716095
-0.04629795,-0.9707746,1.0488027
-0.7097204,-0.9643795,1.01115
0.94819134,0.18293132,-1.010057
0.82739645,-0.95248705,-0.5598378
0.66335046,0.6889244,-1.0822939
0.61665446,0.6276152,-1.0811878
1.0010245,0.12238415,-1.0029933
0.9161173,0.11014635,-1.0321499
0.9663834,-0.23669149,-1.0112334
0.97275007,0.32728544,-1.0104575
0.9851626,-0.69476616,-1.0062429
0.9811525,-0.638976,-1.007361
0.9436424,-0.008141497,-1.0157014
0.9855075,-0.6928725,-1.0061555
0.9835212,-0.62511986,-1.0067822
0.9823269,-0.6531854,-1.007042
0.9841554,-0.68072885,-1.0065291
0.9851639,-0.69476813,-1.0062424
0.98447126,-0.67251706,-1.0064617
0.9851614,-0.6947833,-1.006243
0.9845382,-0.68563193,-1.0064214
0.9851611,-0.69478405,-1.0062429
0.97581327,-0.77454674,-0.9924644
0.9854862,-0.6925186,-1.0061617
0.9781764,-0.75635386,-0.9960357
0.98511964,-0.69475687,-1.0062045
0.985161,-0.6947789,-1.0062431
0.9851603,-0.6947935,-1.0062416
0.98355097,-0.71008956,-1.003938
0.87529355,-1.0398321,-0.79311997
0.87727094,-1.0378149,-0.78675365
0.97270304,-0.8395235,-0.9549635
0.9849108,-0.69738495,-1.0058069
0.9825353,-0.71938795,-1.002469
0.9775108,-0.76372355,-0.99399877
0.98316824,-0.69299453,-1.0044271
0.97479093,-1.0279312,0.42819494
0.97866005,-0.75246626,-0.9967637
0.89889896,-1.0296545,-0.78246355
0.94891876,-0.9156265,-0.947696
0.07029368,-0.9993174,0.27496776
0.98528916,-0.69466794,-1.0059175
0.98517656,-0.694702,-1.0062144
0.96913767,-0.9126549,-0.88075143
1.0225598,-0.39269993,-0.9917687
1.0245279,-0.34922117,-0.9934225
0.97698474,-0.5224566,-1.0365895
0.9817249,-0.6915116,-1.0043281
1.0334064,-0.67398286,-0.32286462
1.0123647,0.2614907,-0.9987683
0.9770079,0.21667236,-0.9925894
0.81139606,-0.55350983,-0.8193912
0.98518026,-0.6947498,-1.0061897
0.9842069,-0.67377853,-1.006564
0.99292386,-0.59367883,-1.0042682
0.9854824,-0.69311535,-1.0061618
0.9639614,-0.36590233,-1.0115886
0.9851714,-0.6945828,-1.0062413
0.9887426,-0.6755792,-1.0053157
0.98513263,-0.69228405,-1.006255
0.80209386,-0.8199137,-0.7859917
0.8793277,-1.0369134,-0.80257845
0.98491126,-0.6972353,-1.0058728
0.87952906,-1.0381845,-0.7911177
0.98507714,-0.6962392,-1.0057242
0.9836131,-0.7109081,-1.0034804
0.98516697,-0.69475377,-1.0062413
0.9851602,-0.69478214,-1.0062443
0.98472613,-0.6991132,-1.005577
0.9851566,-0.6947636,-1.0062405
0.9867235,-0.704608,-0.9988902
0.84160614,-0.599518,-0.86545944
0.9851616,-0.69477934,-1.006243
0.98516095,-0.69477755,-1.0062431
0.98516524,-0.69492096,-1.0061686
0.98516124,-0.69478357,-1.006243
0.8753095,-1.0398277,-0.79314315
0.9851334,-0.69477266,-1.0062182
0.07543321,-1.0033346,0.27364552
0.9851603,-0.69479364,-1.0062413
0.9851614,-0.6947833,-1.0062429
0.9331948,-0.96187234,-0.91848284
0.98080915,-0.7345755,-0.999948
0.87538135,-1.039777,-0.79331887
0.87527496,-1.0398388,-0.7930805
0.87529045,-1.0398399,-0.79310435
0.30342072,-1.0127127,0.011666575
0.8680455,-1.039351,-0.78214836
0.46351838,-0.9854051,1.0015349
0.10009249,-0.9948338,0.99475837
-0.4787853,-0.9619846,1.0588548
-0.5726366,-0.9537185,1.0710078
-0.5730388,-0.95373493,1.0709766
-0.58309525,-0.9545107,1.0696338
-0.5816605,-0.95487475,1.0691403
-0.5720825,-0.95413566,1.0703341
0.8073399,-1.0369903,-0.7112195
0.2981571,-0.9258289,0.35532543
0.5221434,-0.9617959,0.99641794
0.50675374,-0.97673416,0.9106072
0.94050556,-0.5850449,-0.7968724
0.8781634,0.3410211,-1.0765194
0.6396515,0.6344772,-1.082497
0.39835945,0.3238793,-1.0828911
0.5534235,0.44502467,-1.0821651
0.6454633,0.20513134,-1.077433
0.94047123,0.026096536,-1.0165913
0.96747506,0.31987333,-1.014866
0.9414381,0.08364503,-1.0161535
0.9870409,-0.6830709,-1.005871
0.98142797,-0.6427289,-1.0072844
0.98333335,-0.669749,-1.0067589
0.9861878,-0.6894143,-1.005982
0.9367461,0.09048277,-1.0169142
0.9852616,-0.6942458,-1.0062177
1.0150291,-0.47977462,-0.9968611
0.9849339,-0.69153774,-1.0063106
0.985307,-0.6940285,-1.0062062
0.9850822,-0.69369864,-1.0062658
0.98516136,-0.6947813,-1.006243
0.98516154,-0.69478154,-1.006243
0.9851607,-0.6947756,-1.0062432
0.98518795,-0.69464546,-1.0062363
0.9851615,-0.69478226,-1.006243
0.98515725,-0.69482225,-1.0062374
0.9851614,-0.694783,-1.006243
0.9851542,-0.6948514,-1.0062331
0.9851591,-0.69480723,-1.006239
0.98516136,-0.6947831,-1.006243
0.9729854,-0.79475754,-0.9881206
0.9852223,-0.69448555,-1.0062212
0.985158,-0.69481534,-1.0062385
0.9851598,-0.6947977,-1.006241
0.9850951,-0.6954231,-1.0061492
0.8753065,-1.0398291,-0.79314154
0.8762497,-1.0391653,-0.7953731
0.17949277,-1.0044625,0.3370937
